label,text
0,"How will being angry and violent towards members your own community, who add so much, solve said communities issues?"
0,Really? Cause it seems problems in this country are caused by hatred and intolerance.
0,"So that will solve poverty, homelessness, division and hatred, Brexit. I did not know these were all down to Muslims! Wow!"
0,"Sounds very much like incitement to me, do be careful."
0,Tbh I am struggling to find any Chocolate Eggs which are not labelled as Easter Eggs.
0,The companies can follow their own policies which are conditioned by globalization or marketing. It is not necessary to attribute everything to the Muslim invasion.
0,Just wondering what Muslims have to do with corporate branding tactics designed to make us spend more money.
0,Does it really matter how Easter Eggs are labelled? I do not think this matter is really important. Calling them in another fashion does not change our culture.
0,Easter Eggs were always about children getting chocolate and very little about any religion.
0,"Except for Muslims, both Jesus and Easter are very important so they do not really have a problem with Easter."
0,Atheists like chocolate too!
0,Nobody is deceiving our culture as we still know what Easter eggs are and what they for. Deceiving would be just banning the eggs!
0,When they start selling eggs in February its always been about money and not religion.
0,"I personally think its more about the commercialisation of a religious festival, rather than any 'betrayal of our culture', as such. Atheists like chocolate too."
0,Fake News! Mountain out of a molehill anyone?
0,Evidence for this please?
0,"Aren't Easter Eggs just another example of corporate greed cashing in on religious celebrations? Surely Easter is a good time to reflect on our consumerism, what are you giving up for lent?"
0,"When I last looked there were very few words, just pictures of chocolates, that what makes us want chocolate and sells the eggs."
0,[insert picture of Easter egg labelled as such] Are they?
0,"I thought the association of Eggs with the celebration of Easter originally derived from Pagan, pre-Christian practices?"
0,Looks to me like supermarkets just want to sell more products to people regardless of faith.
0,"Why do you think it is because of Muslims? To me, globalization and tourism would explain more why Easter Eggs are being labelled 'Chocolate Eggs'."
0,The UK couldn't thrive without international trade. Trade with Muslim countries boosted our economy to help make Britain as strong as it is today.
0,List of positive news stories.
0,How about this. [insert link to Muslim group cleaning Newcastle streets after New Year's or more up to date example].
0,"Uhm, Maths."
0,Pioneered science.
0,"British literature has been influenced by Islamic writing for hundreds of years, even Shakespeare included Muslim characters. [link to Othello wiki with example]."
0,Tea.
0,"Perhaps invented clocks, surgical instruments and maps? You are welcome."
0,"[insert picture of first/second world war Muslim soldiers, example The World's War, Forgotten Soldiers of Empire] they have fought and died for our country."
0,Fought for us in both world wars.
0,Muslims contribute a lot to our society. What are you contributing other than intolerance?
0,"This person may be the only one able to supply you some bread so, appreciate it!"
0,Can you not see how offensive this is? Just replace what you said with any other group of people.
0,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!"
0,This is a poor/non-existent understanding of epidemiology. Perhaps a little research on the spread of disease is called for.
0,If you do not think Muslims have ever done anything for 'us' I think you need to do a quick google search. The evidence of Muslims contributions to society is everywhere!
0,Provided the basis for all Western scientific and philosophical knowledge?
0,Are you talking about the Muslim doctors and medical researchers treating and finding cures for these illnesses?
0,How can you say this about hundreds of millions of people?
0,That is a sweeping statement to make for someone with such a flawed knowledge of how these disease spreads.
0,"Apart from the fact that you couldn't catch HIV like that, disease does not discriminate on religious grounds."
0,Cearly this is not a way to catch a disease is it?
0,"Yes, except that HIV is more common among Christians and its not a contact disease."
0,This sounds like a science fiction if you ask me!
0,"Fought in 2 world wars for us, provided medical care, made scientific advances, contributed to the economy massively. Need I go on?"
0,"Why are you so rude to other people? I do not know how they offended you, but you are offending them fore sure."
0,So much hatred. We must respect and understand all peoples.
0,"May I remind you to mind your language? Do you want to share me with your anger, maybe I can help you?"
0,"I do not know what Muslims have done to you, but I know many beautiful and kind persons among them. So it is very rude and inconsiderate of you to call them disgusting."
0,"What happened, my friend? Do you want to talk about what is in your mind?"
0,"You have a stance, that is your right. But it is not your right to decide for other people (your children and grandchildren) and insult other people."
0,You really want to support the role of the State in prescribing what people should eat or drink?
0,Aren't you expressing support for a form of torture? Whatever happened to 'British values'?
0,Doing it right'? I think you have got your moral compass upside down!
0,Being forced to eat my peas when I was a kid just made me hate them even more. Still cannot stomach the damn things.
0,"Would you say the same if this was about say, Tibetan Buddhists suffering the same sort of coercion?"
0,Given that a belief in the rule of Law is generaly cited as a 'British value' - surely its important that this person is returned to the UK to stand trial for whatever crimes they may have committed?
0,"Dog's and horse's do not have passports. A stable isn't a country, and matters of nationality and citizenship are legal constructs, rather than genetics."
0,"A British dog born in a British stable is not a horse, but its still British. We have obligations both 'to' and 'for' our Citizen's, be they good or evil surely?"
0,Aren't places of worship about far more than just prayers?
0,Do we have any 'indigenous faith's'? Druids maybe?
0,You seem to be suggesting only Christians should be allowed a place of worship?
0,"Christianity isn't exactly 'indigenous', given Jesus was born in Bethlehem!"
0,"Small groups of people peacefully gather to pray, but because they do not look like you, you are outraged? Why am I not surprised?"
0,"At what point in history did England not have people from other places joining us? Vikings, Saxons, Romans. We integrate the best things and move forward."
0,"They are here because we went there, took their wealth, food and industry and then invited them to come here to work our factories, NHS and transport."
0,Omg brown people contributing to our society. How dare they!?
0,"Yeah, so what is your point? It looks like a place where people can live and do what they want and believe even in the West."
0,I'd rather see have them than the Friday night kicking out crowd.
0,So these families came in to do cheap labour at textile mills in Saville and then made a life for themselves? Shocking! How could they?
0,Have you seen Magaluf in the summer? Brits do the same everywhere we go.
0,You are not even trying to mask your racism now.
0,What is wrong with accepting and understanding people of different backgrounds?
0,"By your logic, the world will be diverse so long as Islam isn't practiced in Antactica?"
0,"I am not sure I would use 'invasion' to describe the spead of a particular faith or belief, but isnt' that what religions do. Spead; by text, by preaching, by word of mouth, by proselytisation?"
0,"Apart from its use as a 'code word' for multiple ethnicities, does not 'diversity' just mean 'a range of things', including different faiths? So surely a country without Islam would be less 'religously' diverse?"
0,"I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'."
0,What have Muslim people done to you? Would you like to be on their place and be repatriated? These are serious words and one cannot say them without thinking of consequences!
0,Can I suggest that to conflate changes in demographic's with the way a virus operates is just nonsense.
0,Why someone who is working / studying and trying to build their life there should be suddenly sent back to their home countries?
0,"Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved."
0,"As a matter of fact, those muslim emmigrants do many labors that many Londoners do not want to do. We should be grateful that our society is still functioning well."
0,"People run from their countries because they are unhappy to live there. They run from wars, bombing, poverty, hunger. Pushing them back into their disasters is not humane."
0,"The modern world should deal with the problems that underlie migration, not simply ban it."
0,"In my opinion, many people want to emigrate to London means London is a charming and enjoyable place for living. Isn't that a wonderful thing and we should keep this trait?"
0,Invasion? Don't you think this expression is slightly over dramatic? People simply want to live in one of the best cities in the world!
0,If you had said 'the home counties' I might have given this tweet a like.
0,"1- No it is not. 2 - An entire faith, really? 5 - Muslims can also be British."
0,"If we invite people to live and work in our country, to fill the mills and factories, of the 1970's, for example, its a bit of cheek to turn around decades later and describe their grand kids as an invasion or a plague, do not you think?"
0,"Are you forced to pray in a Mosque? Or observe all the rules? As far as I see it, Muslims follow their traditions, that is their right, but they do not convert anyone in our society."
0,"Never mind a bit of praying in public, how to we stop the Salvation Army waking us up of a Sunday with 'Onward Christian Soldiers'. A working man deserves a lie-in!"
0,How many times have you seen evangenical Christian preachers and followers on the streets most Saturday's in most UK cities? You do not think that other faiths should be allowed the same?
0,Public demonstrations of devotion and worship are hardly unique to Islam.
0,"If a country is great, it will not be affected by any invaders. At least, it will find its way to get stronger."
0,No. Having a diverse society is a positive. There is no 'invasion'.
0,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.
0,Can I ask you what bad things Islam has brought to us? I cannot name any!
0,Muslims are only expected to engage in combat in warfare and never against innocent people or non-believers.
0,Photo? Evidence? Did you report them? Or just another internet myth.
0,If I spray something on a wall and tag it HRH does that make it the law? I am even willing to add a stamp as photo id. First class of course. There's enough going on without falling for fake news and internet rubbish.
0,When they refused to serve you just what was it you were saying or doing in the minutes before? Why do I feel there is a fuller story here?
0,"Saw that in the Mirror, bit of graffiti sprawl across a wall, hardly a shop sign. Have you nothing better than false news?"
0,Please provide evidence and if true hatred does not justify hatred.
0,"Try harder next time. It was graffiti, not a sign from the owners."
0,Report to True Vision online. I am sure you know its illegal to discriminate by colour. But something tells me they may counter with cctv and the full story.
0,"Judging from your comment here, if you have been refused service it is likely because of hateful conduct, not the colour of your skin."
0,"Men Only' sessions are Friday evenings, 18:45-19:45. So what is this, 'Patriarchal Appeasement'?"
0,"After checking the timetable, 'specialist' sessions' are more about 'gender' than faith segregation, sessions for 'Women Only', 'Men Only' and 1 hour a week for 'Muslim women', which hardly seems making a fuss about."
0,"People have the right to build their churches and follow their confession. They are not trying to convert us all, are they? So we should just leave them at peace."
0,"What do you mean by 'islamized'? If mosques are build in some areas, I do not see this as threat but as representation of community in those areas?"
0,We will not know until the next census by recent survey suggest that the UK is increasingly a secular society with a growing percentage expressing no religous affiliation at all.
0,"Are you suggesting that the 'Prevent' programme is about appeasement to Islam, Hadaway bonnie lad."
0,No it isn't? Diversity is a strength.
0,Why would you say that? British government has its strict immigration policy which does not allow every Islam or any immigrant.
0,"What type of whims are you talking about? Laws are created after careful consideration of matters, it is not like every sudden desire will be fulfilled."
0,The only disgrace is us being ignorant of other religions and cultures. This is not a society where I want to live.
0,Why? What is wrong about learning about a world religion that many of their peers practice?
0,"Only as much as any other religion, and yet you do not seem to have a problem with those. I wonder why?"
0,Maybe if you'd learned about Islam in school you'd understand it is not a threat to you and you'd be more tolerant of it.
0,Learning different religions so we can live in the inclusive society is nonsense? I strongly disagree.
0,Do you have any evidence that Islam is being forced fed? I did not think so.
0,Children are being taught Islam as much as they're being taught about all the other religions. I hardly think this counts as indoctrination.
0,"Learning about and respecting all faiths, including Islam, is not nonsense."
0,A real disgrace would be children not being taught about other religions and growing up with a narrow mindset.
0,"Maybe by learning about other people's beliefs, your children will turn out to be tolerant understanding people. Look at the bright side!"
0,The real disgrace is that children are being force fed intolerance of others and hate from tweets like this!
0,"At most, children are just learning more about different religions. You are using very strong and unnecessary words here."
0,No child is 'forced fed' Islam. Parents retain the right to take their child out of any religious education.
0,What do you mean by being forced fed? I haven't seen anything like this.
0,"Is it Muslims from whom African people suffered most? History suggests it is the US. And btw, our culture also oppressed women and children historically, we had child marriages as well. But now it is all history, both for Islam and Christianity!"
0,This is simply not true.
0,"Christmas still seems to be going ahead in this country, who exactly are these Muslims that are offended by it? Sounds like fake news to me."
0,Have you actually spoken with Muslim about this? Does people celebrating Christmas actually offend them? I would be keen to know.
0,"You know, I spoke with Muslim people and they actually fine with us celebrating Christmas. Such a relief isn't it?"
0,"I have never seen so many people celebrating Christmas this year and as far as I know none of Muslims were offended. So, what are you talking about?"
0,"Muslims 'believe' in Jesus' birth, it might not be a traditional celebration for many but it is really not a cause for offense either."
0,"Prophet Muhammad: 'The dearest person to me in friendship and in love, in this world and the next is Jesus, the son of Mary.' - Muslims love Jesus lol why would they be offended by a celebration of his birth?"
0,Show me evidence of this?
0,"Christmas isn't banned, you do not have to say 'Winter Celebration', candy canes are honestly fine (unless you are diabetic). This is all manufactured outrage to create anti-Muslim sentiment. Chill."
0,Muslims cannot celebrate their own holidays without fear of being targeted by Islamophobic hatred.
0,"No one is offended by people celebrating Christmas. Myths like this are manufactured by right-wing sources to make minorities and the left look easily offended, and invalidate the issues they really care about."
0,If that were really true why are there so many union flags around then? Should we report the Queen next time she is home?
0,"I saw that bit of news, nothing to do with the man peeing on the floor and punching a security guard then? That was allowed and he was chucked out for wearing a flag."
0,Where is your evidence for this? This is simply not true.
0,So what about Muslims born in the UK whose national flag is the Union Jack?
0,"This is such a tired excuse everyone one of those so called 'Muslims are offended by the flag' stories two minutes on google shows its always one person's word, never any evidence, loads of examples of other people with the same flag and often the fact that it was hung in a dangerous way, they punched a security guard, or pissed on the floor was not the reason why they were asked to leave."
0,"I am really good at making up stories, believing only the things I want to and then ranting about it too."
0,He got kicked out of MEN arena for peeing on the floor and punching security. Had nothing to do with his patriotic choice of attire.
0,"Most Muslims are too busy working hard, looking after their families and neighbours, propping up the NHS to be worried about such nonsense."
0,"London has gone through many major changes with new communities, during the wars, during the industrial revolution, Saxon invasions. Who do you think the real Brits are? Or is it just colour you are worried about?"
0,Must be hard for you leaving the house and all your cousins.
0,"Ooer, you might meet someone that looks a bit different to you."
0,Explain? Such offensive language and diversity is a strength.
0,Send me a postcard!
0,Good luck! Try not to talk to anyone or you might just get some perspective.
0,"Must be hard for you being in a vibrant, international metropolis."
0,Have you forgot that this country respects people of all religions?
0,You should ask people what religions they belong to. Most people would say they do not belong to any! Then why are you imposing your religion wars on the society?
0,I'd think that in the 21st century people would be smarter and will not encourage wars. Do you want to also start a genocide? How are you different from the people you accuse?
0,"There is no 'them and us' we all must live together in respect, peace and understanding."
0,What you said is an extreme case. One of the Islamic principle is to respect for human dignity. Islam condemns violence.
0,Something has gone very wrong over here if you think that respecting other religions is encouragement of a genocide.
0,Why would you think it is a war? Can't we deal with it peacefully? War cannot solve problems but create chaos.
0,"Yes, we are allowed to celebrate Easter as Muslims are allowed to celebrate Ramadan. No one is offending anyone here, why tehre is a need to create division?"
0,"No one is stopping you from celebrating Easter, nor are they offended by it."
0,Muslims believe in Jesus. No one is trying to cancel Easter. Stop legitimising division by manufacturing outrage.
0,Have you actually spoken to Muslim people and asked whether it offends them?
0,"Actually the Quran quite likes dogs, animals and if you read it carefully all people even non believers, like Christianity its only God /Allah that should judge."
0,Do you think a Muslim would forget to capitalise the I in Islam?
0,"I do not see why that would be offensive.? Please do walk your dog, it needs the exercise."
0,That was from a reality tv show maybe if I am on next week and say all dog owners should clean up after their pets the message might get through?
0,"Great excuse to get out of it, wish I'd thought of that."
0,Wish I could believe everything I read but sometimes reality keeps sneaking in.
0,Explain? This is not the case.
0,Because throw away comments on reality TV are always true? I think you need to be less trusting and check your sources.
0,Girls and women do not face a bigger threat from Muslim's than from people of any other faith. Maybe what is more damaging is referring to them like objects that can be 'damaged' instead of people.
0,"The majority of sexual assaults are committed by a family member, friend, or partner of the victim, and only 12% of convicted rapists are Muslim. It is not the religion, its the individuals, whether they're Muslim or not."
0,You see to be suggesting that sex crimes and child sexual exploitation is not something that followers of other faiths are involved in?
0,I do not know if it counts as invasion when lots of Muslims in the UK are British citizens and were born here.
0,There are no islamic invaders and this is just hatred.
0,There is a lot of difference in how girls and women are treated across different branches of Islam just like Christianity and Judaism.
0,"People invited to work in our mills and factories, invited to settle and contribute to our society. Doesn't fit any definition of an 'invasion' that I am familiar with."
0,I am not really convinced that it is possible to pigeonhole misogny as an exclusively Islamic issue.
0,Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?
0,Don't believe selective media stories that make out a disproportionate amount of violence towards women is committed by Muslims. (link to sexual assault statistics)
0,"And if all Muslims were to leave, women and girls would still be harmed - most of it comes from family friends, work places, people and institutions and of course we'd have no NHS or train service."
0,Because Victorian girls and women were treated equally with respect? That was when there no Muslims in the country. Are we really much better now? #metoo?
0,"Easy to blame others isn't it, that way we do not have to look at our own sexism."
0,"Even though it is difficult to have exact report on sexual crimes, on the sex offenders register are white men, based on former Chief Crown Prosecutor for the Crown Prosecution Service in 2017. Stop blaming others and help our girls and women."
0,"And what do girls and women have to say about it? I suspect they are more worried about harassment and abuse from family, friends and neighbours, pay and job discrimination and everyday sexism."
0,"The Yorkshire Ripper' said God told him to committ his atrocitites. In neither case is this a justification. Individuals are responsible for their actions, not whatever warped interpretation of a particular faith they cite as possible cause."
0,What do you mean? What point are you making?
0,I cannot believe it! Looks like another scammy news which is actually not true.
0,"That is a sad tragedy. However, the message from Quran is misunderstood. Instead, the message is 'if women do not cover themselves adequately with their outer garments, they may be abused - and that such abuse would be justified'."
0,Rapists will use any excuse to justify their actions. This is an abhorrent individual.
0,There is never justification for rape. Individuals of all faiths have used their holy texts to justify all sorts of crimes. They carry the blame.
0,This is a very sad story! But every Muslim person I know confirms that rapism is a sin and it is not justified in the Qu'ran.
0,"Such over-simplifications are an insult to those victims of perpetrators from non-Muslim backgrounds.which, statistically, is still the majority."
0,"This is a sad matter, but not all Muslims are involved in such crimes, and not all people involved in it are Muslims."
0,Did you miss 'Some.' from the beginning of this Tweet?
0,"I'd acknowledge that there is an issue in some of our towns with exploitation by men from a Pakistani Muslim heritage, but to label this as an exclusivewly Muslim problem is to ignore the scale and seriousness of the issue."
0,"I feel you anger. The often ignored fact is that around 90% of the criminals were persons known to the child. Besides, most of people convicted of child abuse offences were white men. Sexual exploitation of children should be stopped and prevented. Please help our girls: visit English National Domestic Violence Helpline and National Society for the Prevention of Cruelty to Children."
0,Why do you think child rapists would make a religion peaceful? I am sure there are better strategies for making a religion peaceful.
0,"There is already work going within Muslim communities, just as there is across the rest of society, it is just not reported on."
0,"Rapism is banned in the Muslim community equally to our community! It is not true to say that Muslims do not care about such matters. They discuss it widely in their families, though not publicly."
0,How is the action of an individual or group representative of an entire faith?
0,Children are innocent. They do not deserve terrified treatment. Children are the future. We should offer more hope and brightness to our future.
0,"Do you think making children suffer will make a religion, Islam, or our world better? I think rape would create hate, anger, and fear, which would make things worse."
0,"Muslim people I know are strongly against any crime, and rapism is a sin in Islam. They talk to their children about that. Thus, they indeed counteract such cases."
0,Have you thought about the consequence child rapists might cause?
0,You aren't seriously suggesting that only Muslims are rapists?
0,"Where did you get this conclusion from? There might be bias in the collecting of information. For example, in fact, large numbers of sexual offences were convicted by white men."
0,This is simply wrong. How can you say such hateful things about millions of people?
0,How many Muslim rapists are there? How many Britain rapists? Compare the numbers and make a conclusion for yourself!
0,How old are you? The first Mosque in the UK was build in 1889!
0,If you really cared about stopping Child Abuse you would know that the majority of perpetrators are white men often known to the child. Looks like you are really using the fact that some children have been abused to justify your own prejudice. Shameful!
0,Children should not do any of that with white men or anyone they do not know or even one's they do know if it does not feel right. Suggesting only one group of men abuse leaves more children unsafe and vulnerable.
0,Are you a misogynistic man trying to use objectification of women to justify your hate?
0,Why Muslim men? Such a sweeping statement.
0,"What do you mean by an Islamic area? Why do not we take a look at Dubai, an Islamic city, where foreigners seem to be doing just fine."
0,"Don't trust police, social workers or anyone who can tell you the truth and show just how prejudiced and misleading this tweet is."
0,"I mean, I would not take gifts of sweets or drugs from any strange men, what is religion got to do with it?"
0,Child rapists are a tiny sick minority across all communities. Islam does not condone it and Muslims do not accept it.
0,The media is not ignoring those rape crimes. Those who commit the crimes are extremists. The majority of Muslims are peaceful and respect people. It is better we think about how we can prevent the crimes.
0,No religion is peaceful. Every religion had been provoking religious wars and murdering people. Islam is not that different in this respect from other religions.
0,Such numbers! Are you sure they are true? Can you give a link to the evidence about that?
0,Punishing the 'Many' for the sins of the 'Few' - what sort of disgusting country do you think we live in?
0,Why does their background matter?
0,"Except the ones that diagnosed my illness, take care of me in hospital, drive me to where I need to be, cooked my delicious take away when I haven't got time, teach my children in school. Get the point?"
0,Another rapist from England. We should ...
0,"Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population."
0,"Migrants, like those from Pakistan, benefit the UK massively, and migration does not increase the occurrence of crimes like rape, in fact crime rates stay the same or go down, in areas with high immigration: https://www.independent.co.uk/news/uk/home-news/uk-migration-six-myths-about-immigration-debunked-as-latest-figures-show-fall-in-non-eu-arrivals-a6895341.html."
0,All the people from Pakistan that I know are really nice! No need to generalize too much!
0,"I will not use disgusting to describe any country since crime happenes in every country, that would be every country is disgusting. We should decrease the rape rate by legislation, education, etc."
0,"Our justice system deportes the rapists back to their countries after the sentences are finished. Meanwhile, we should also think about how to stop rapists from both UK and other countries."
0,What have 'all' Pakistani people done to deserve deportation? Sweeping generalisations like this are divisive and fuel false fearmongering around migrants.
0,Sounds like falsely-informed anti-migrant sentiment sparked by biased media coverage.
0,It is quite a generalisation to say anyone from Pakistan deserves to be deported for rape. Nationality has nothing to do with the likelihood someone will commit sexual assault.
0,"Indeed, those rapists or criminals are deported back to their own countries after they finish their sentences."
0,"We deported over 6,000 foreign nationals for criminal offences over 2016/17. I am guessing, but I not all of them went back to Pakistan. Criminality and sexual offending are not really a matter of nationality, are they?"
0,"Deportation is a very serious matter. We should not deport people based on their nationality. Of course we should fight crimes when they happen, but discrimination based on race would be a bad decision."
0,"Why do you call Pakistan a disgusting country? It has its culture and values. We cannot say that every Pakistani person is a rapist. Thus, you should not insult all the Pakistani people."
0,The ONS says 55%of victims are assaulted by a partner or ex partner. Lock up all married people (and divorcees)!
0,Does Jimmy Saville represent all British Christians? Of course not punish the individual not the community.
0,Do you think the rape crime or gangs are formed only by Muslims? What do you suggest we can do to reduce the crime rate?
0,You cannot blame an entire faith.
0,I cannot agree that rape gangs are made up only from Muslims. People of all nationalities can become criminals. We should deal with it without making racist statements.
0,Do you have the evidence that now there are more crimes than there were in the previous decades? I do not have such statistics. Arrival of immigrants has nothing to deal with the increase of crimes.
0,I do not think that can even be possible. 20% of women experience abuse before they are 18 and most from friends and family. That is what we should be stopping.
0,"Do you have any proofs that the rape epidemic exists? That it is due to Muslim immigrants? I think that there are many sad accidents every day, and not all of them are attributed to Muslims. So your words are really strong ones and I would like to see them supported with concrete facts."
0,People are people with evil ones in every community. Misleading tweets like this just help others to get away with it.
0,That is what the headlines suggest BUT actual cases where migrants are the abuser is just a drop in the ocean compared to the total number of cases.
0,"The shockingly low number of rape convictions in the UK shows not enough counteraction from the police and gov in rape cases generally, of which the vast majority are not committed by Muslims."
0,"Really, then how come most victims have been abused by a member of their family or friend? Lets find the truth and then put a stop to abuse."
0,Child rapists are arrested and punished no matter what religion they follow. I do not think it is true that police does not counteract it.
0,"Do you know, according to UK's official statistics, women were more likely to experience domestic abuse than men. This was true for all types of domestic abuse, other than non-sexual family abuse. Around three times as many adults experienced sexual assault by a partner than by a family member."
0,Have you checked violent crime statistics? The idea that there is an epidemic is just an attempt at scare mongering in order to demonize the Muslim community. Religion does not make anyone more likely to rape someone.
0,"Scapegoating the Muslim community does not help us to prevent rape. If you want to help make an impact, lets start by addressing the problem, not."
0,Scapegoating the Muslim community does not help us to prevent rape. It often instead leads to further violent crime committed against those groups who have been demonized.
0,I think the #CatholicChurch #pope #childabuse might have them beaten hands down this is not restricted to anyone faith or community.
0,This is not true and how can you say this about an entire faith?
0,"Haven't movements like #metoo , the Church's child sex scandal, and the number of non-muslim celebrities arrested for sexual assault proven that rape is in no way a Muslim-specific issue?"
0,"The media is selective in the rape stories it shows. Muslim perpetrators are vastly over-represented, and non-muslim offenders are often ignored in the headlines. Https://www.theguardian.com/commentisfree/2018/nov/11/84-per-cent-of-grooming-gangs-are-asians-we-dont-know-if-that-figure-is-right"
0,"That is very inflammatory. Have you got any reputable news sources to support that? Or is this just Islamaphobic fearmongering, spreading false facts to promote intolerance?"
0,"Asian CSE offenders represent 0.01% of the UK's Asian population' - there are no more Muslim rapists than there are non-Muslim rapists, proportionally. Https://www.theguardian.com/commentisfree/2018/nov/11/84-per-cent-of-grooming-gangs-are-asians-we-dont-know-if-that-figure-is-right"
0,Sources? This is hatred.
0,"Child rapes are not only convicted by muslims. In fact, around 90% of the sexual abuse are convicted by person known to the child. This is a sad truth. We should help children be free from sexual abuse and rape."
0,Criminals are given the punishment if they are guilty. Doesn't matter what their race is. Why are you so sure that the government is trying to cover things up?
0,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white."
0,"According to Crown Prosecution Service's source, at least 80% white people convicted of child abuse offences. What did this happen? We should stop hating and complaining others, and protect children and women from sexual crimes. If you want to help, please contact National Society for the Prevention of Cruelty to Children, Lucy Faithful Foundation, or Independent Sexual Violence Advocates."
0,"Do you have the statistics for domestic violence in Great Britain? This is even a huger problem in Great Britain! I'd suggest we first should think about our inner problems, and you suggest to just blame the outsiders in everything!"
0,"These are wicked words. But if one person said that, does it mean that everyone agrees with it?"
0,These actions are not the fault of an entire community?
0,"White men abuse more than any other group, they do not need gangs to groom, they are protected by institutions like the Church and Hollywood and given positions of trust like teachers, sports coaches. Why aren't you angry about that?"
0,If you are really concerned about women and children then support the #truthproject and maybe read some of the findings and a real picture of grooming and child exploitation.
0,"Actually, I think that the whole point of #VisitMyMosque is to ask questions."
0,#visitmymosque .and ask if you are willing to have an open calm discussion. Muslim communities are already doing lots to stop any abuse in its name. Just as the Church is for with abusers who call themselves Christian and use the Church. But somehow your tone suggests you'd rather rant.
0,#visitmychurch are you going into Churches and asking the same questions of the clergy?
0,"I am more worried about the Pope's recent acknowledgement that Nuns are being abused in the Church right now, as is Child abuse -he's asked the clergy to turn themselves in; the white grooming gangs that go unhindered in Rochdale because no one is looking for them."
0,No one's saying do not ask questions. Maybe if you did the answers would surprise you.
0,"There are Bible scriptures about the stoning to death of virgins who do not scream when they are raped, we do not blame the bible for Christian rapists. The Quran."
0,Look at crime stats.
0,Can you show me an exact location in Koran where people are encouraged to do this? I do not think so.
0,This is simply not true and how can you say this about such a large group of people from all walks of life?
0,"All the major world religions have at some time been associated with extreme human rights abuses against men, women and children."
0,"Would you like to point out where in the Koran it commands rape gangs? Just a heads up, you are gonna struggle to find a quote."
0,Some horrible people are responsible for this. But why assign a religion to this? It has nothing to do with it.
0,"The Quran does command Muslim rape gangs. In fact, sexual violation is regarded by true Muslims as as a violation of moral and divine law."
0,"We are not accepting this. These people are being rightly punished for their actions. But my question is, what is the point of bringing up the religion? Do you really think this is the cause of the problem?"
0,"The vast majority of Muslims denounce rape, it is not commanded by the Qur'an. Get your facts checked before spreading negative stereotypes about people!"
0,"The Qur'an condemns rape, the fact that a few people ignorant of the teachings of the religion do that does not taint an entire religion."
0,Child sex abuse happens in all religions. You only have to look at what the Vatican covers up to see that.
0,"The vast majority of rapes are committed in the home, by someone the victim knows, or by a partner. There are numerous examples of rape culture in this country. (add a link to the everyday sexism project)"
0,"The media focuses on a small proportion of rape cases involving Muslim gangs, whilst a huge number of non-Muslim cases get no news coverage, and many are not reported at all."
0,Please read this article written by a Rotherham grooming gang survivor https://ind.pn/2GHjGn7.
0,The Koran does not command this.
0,Many rapes are also committed by non-Muslim perpetrators. Are you picking out Muslim rapists selectively to support the ideology you are trying to propagate?
0,"Actually, the Qur'an teaches chastity and condemns sexual abuse. Muslim gangs doing this are not abiding by Muslim teachings, and are denounced by true Muslims."
0,"Let's remind ourselves that in the US, in 1880, the age of consent was set at 10 or 12 in most states, with the exception of Delaware where it was 7. We live in more enlightened times."
0,The value we should all abide by is respect and oppose ignorance.
0,Sexualization of children is a modern value? Do you actually know what is meant by values?
0,"I agree that the sexualisation of childhood is a serious issue, but this isn't something exclusive to 'liberal' societies or Governments."
0,These matters are not being ignored. Have you heard that crimes concerning child rapes and radicalisation are prosecuted?
0,"I do not think the government is ignoring such problems as child rapes. They are dealing with it, and such crimes are not often connected to Muslim people."
0,Why would you say that? Actually there are many government organisations and NGOs that help and control the rape crimes.
0,Our society indeed has special funding and treatments for immigrants as they are in a vulnerable position. Does it mean that the government is submitting to them? To me it means being humane! You should try to immigrate to another country and then decide whether you feel good as an immigrant or not.
0,"Could point to me a specific law for Muslim criminals? I cannot find one. It is not true that they are judged differently. In fact, immigrants are even more vulnerable in our society and are likely to be judged more severely."
0,Where is your evidence for this? This is just hatred.
0,"Have faith in British Law. Indeed, the Muslim rapists will be deported back to their own countries after the sentences. Criminals will not get special treatment. Everyone can change the situation even it is a small contribution. For example, teach children arm themselves and report suspicious events."
0,[demonstrating prominent public figures fighting CSE with article link]
0,Such wrong and offensive language against 1.6 billion people.
0,These isn't. This is a false dichotomy. All crime and hatred is wrong.
0,"Who can say that Muslims are privileged? They are reminded too often that their religion is not welcome here. I do not see where you find double standards as all criminals are judged and punished, Muslim criminals are also judged by their own community."
0,Why do you think that muslim criminals will receive different treatment or even privileges?
0,"No one is allowed to rape anyone. There is no double standards, criminals go to prison, and religion and nationality have nothing to deal with it."
