,label,text,dataset
2323,0,Substitute 'Christianity' and 'Church' for 'Islam' and 'Mosque' and you have an accurate synopsis of the colonisation of Africa and Indian by the British empire.,hate_2_prepped.csv
2324,0,"In fact, muslim literatures are not about hate and genocide. The literatures teach people to improve oneself and the world, care for the poor, etc. Hence, I do not think we should eradicate the literatures.",hate_2_prepped.csv
2325,0,"Muslims, the supporters of Islam, are nothing wrong. The principles of Islam are to respect for the earth and lifes, compassion for the poor, improve the world and oneself, etc. Islam is not evil. People have the right to choose their religion.",hate_2_prepped.csv
2326,0,"Islam is an ancient religion, and it is not hateful. You can ask any specialist in religion, Islam has nothing to deal with hate. If we imprison people based on their religious views, that would be chauvinism.",hate_2_prepped.csv
2327,0,"If you read Qu'ran, you would know that there is nothing about hate in it. Statements of hate nad genocide do not come from this religion, but from specific people who are armed military groups. Do not confuse criminals and common people!",hate_2_prepped.csv
2328,0,"No, 1.6 billion people are not irrational and incompatible with science.",hate_2_prepped.csv
2329,0,We use Arabic numbers.,hate_2_prepped.csv
2330,0,Much like your statement then.,hate_2_prepped.csv
2331,0,Islamic scholars created the foundations on which our modern scientific knowledge was built.,hate_2_prepped.csv
2332,0,Actually all modern science and mathematics are children of Islam.,hate_2_prepped.csv
2333,0,"Are you sure? There are an awful lot of Muslim, scientists, researchers, and medical professionals for a religion which is supposedly incompatible with science.",hate_2_prepped.csv
2334,0,The Qur'an encourages the pursuit of new knowledge and understanding. That sounds quite compatible with science to me.,hate_2_prepped.csv
2335,0,Ever heard of Al-Khawarizmi? You have him to thank for quite a lot of mathematics and astronomy!,hate_2_prepped.csv
2336,0,Oh! You mean the home of modern maths and science?,hate_2_prepped.csv
2337,0,Apart from all the scientists that are also muslim?,hate_2_prepped.csv
2338,0,So i guess you are talking about the Middle East? That place where Christianity originates from. Sure.,hate_2_prepped.csv
2339,0,"Sorry I must have missed that episode of grand designs, link?",hate_2_prepped.csv
2340,0,"I mean, I am proud of our right to freedom of worship just the same as our right to freedom of speech.",hate_2_prepped.csv
2341,0,"There are churches in Muslim countries like Turkey, UAE, Morrocco. What is your point?",hate_2_prepped.csv
2342,0,Shouldn't religious freedom be celebrated?,hate_2_prepped.csv
2343,0,Because we believe in freedom of religion here. Why should it bother anyone else for Muslims to practice their faith peacefully alongside others?,hate_2_prepped.csv
2344,0,Why should not Muslims be allowed to build Mosques here? I thought this country believed in giving people the freedom to practice religions other than Christianity?,hate_2_prepped.csv
2345,0,"For hundreds of years we weren't allowed to build different kinds of Churches in Britain, but we are better than that now.",hate_2_prepped.csv
2346,0,"Surprise - we are actually allowed to do this! Read on. Sacred Heart Cathedral in Lahor, Holy Trinity Cathedral in Karachi.",hate_2_prepped.csv
2347,0,"Because we let people practise their religion here? Also, there a number of christian churches built in Pakistan so yes, we are allowed to build churches in Muslim countries too.",hate_2_prepped.csv
2348,0,"If a country will not allow the practice of other religions, that is a cultural issue. The vast majority of Muslims support peoples right to freedom of religion.",hate_2_prepped.csv
2349,0,"British Muslims give more to charity, per capita, than all other religious groups [link to mend statistics and/or example of one large charity donation from a Mosque], so I am struggling to see the problem with Mosques where these funds are mostly raised.",hate_2_prepped.csv
2350,0,Maybe because people obviously haven't understood this and keep generalising a few extreme cases to the whole religion?,hate_2_prepped.csv
2351,0,"Religion is an integral part of our society, surely it is a good thing that it preaches peace.",hate_2_prepped.csv
2352,0,So you are saying an entire faith of 1.6 billion is not peaceful? This is ignorant.,hate_2_prepped.csv
2353,0,Maybe it is because of scapegoating and selective media falsely claiming that it is not?,hate_2_prepped.csv
2354,0,"In fact, Muslims have continued to help our society. For instance, they have worked on countering violent extremism and building community cohesion. Muslims also have condemned terrorism and ISIS in plentiful news medias around the world.",hate_2_prepped.csv
2355,0,"I am no expert but I do not see Islam as a single, mono-culture any more than Christianity is. Surely the 'successful' religions are those that adapt and adopt aspects of the 'local' cultures.",hate_2_prepped.csv
2356,0,This is not true. How can you say this about an entire faith who add so much to society?,hate_2_prepped.csv
2357,0,I have met so many Muslim people adhering to British values. What do you base your view on?,hate_2_prepped.csv
2358,0,"I am not sure what values you are ascribing to us, but forced repatriation.",hate_2_prepped.csv
2359,0,There seems to a confusion between 'citizenship' and 'faith' - you cannot really dump a load of people on some far away coast just because they share the same faith as the majority of the other people who live there.,hate_2_prepped.csv
2360,0,How can you repatriate citizens of your own country? This is just ignorance.,hate_2_prepped.csv
2361,0,"Who are you to decide what is compatible with our values and what is not? It is just your opinion, and hopefully politicians will not listen to people like you and oppress Muslims who had not done anything wrong.",hate_2_prepped.csv
2362,0,"You sound like Muslims are guilty in every problem of the modern society. Non-muslims are equally often intolerant and barbaric, and they suppress gay people as well.",hate_2_prepped.csv
2363,0,"The world is not lost. We all face challenges, but is someone's culture is different from ours, it does not mean that they are evil and should be banned.",hate_2_prepped.csv
2364,0,"My friend, this world is not perfect. It experienced world wars I and II, economic recession, political crisis, etc. Us is a Christian-majority country, yet it holds the world's largest arms exporter and engages in several armed conflicts. Islam cannot explain all of these.",hate_2_prepped.csv
2365,0,This is not true and your argument does not make sense as hatred does not counter hatred.,hate_2_prepped.csv
2366,0,"You make it sound like the 'Necromonicon'. Besides, isn't 'money the root of all evil'?",hate_2_prepped.csv
2367,0,I'd think the root of all the world problems today is over-population and ecology. Why do you blame Islam in all the problems?,hate_2_prepped.csv
2368,0,"My friend, like Quran, many ancient literatures in many cultures and religions are still worth reading. For example, The Bible and The Buddhist scriptures are read by all the world and translated to many languages.",hate_2_prepped.csv
2369,0,Have you read Qu'ran? Do you know what it states? I suppose not. How can you then judge the statements there?,hate_2_prepped.csv
2370,0,Does any religion have a 'sell-by-date'?,hate_2_prepped.csv
2371,0,"Despite this book being 1400 years old and not belonging to our century as you say, can you provide other reasons why this book is dreadful? Because I am struggling to figure this out.",hate_2_prepped.csv
2372,0,Evidence?,hate_2_prepped.csv
2373,0,So what about other religious books? They do not belong to our century either?,hate_2_prepped.csv
2374,0,"Christian ideology is even more ancient than Islam, and Buddhism is even centuries older. Are you suggesting to ban all the religions? Or are you specifically picky about Islam?",hate_2_prepped.csv
2375,0,Well this religious text contains sayings and teachings that are relevant to modern days. So I strongly disagree with you on this one.,hate_2_prepped.csv
2376,0,"Maybe it is not they do not want to assimilate but they do not know our society and how to assimilate. If we can help them fit into the society, you would see that they respect our laws and cultures.",hate_2_prepped.csv
2377,0,"I do not shared your opinion, but I do acknowledge that opinions, mine or your, do not have to be based on fact or knowledge. My 'experience' of Muslims, as neighbours, colleagues, friends hasn't led me to view them as a problem.",hate_2_prepped.csv
2378,0,"Every religious person would like their religion to be respected, this is not only Muslim people. Secondly, I've never seen them demanding for everyone's respect?",hate_2_prepped.csv
2379,0,"Everyone has to follow British laws, this is simply how it is. So yes, Muslim people do respect our law. I haven't seen anyone breaking the law and then getting away with it.",hate_2_prepped.csv
2380,0,Doesn't 'demand' imply that it is unreasonable to want to enjoy a right to worship which is something all British Citizens have? Freedom of worship is surely fundamental to 'British values'.,hate_2_prepped.csv
2381,0,"No one wants to assimilate. Neither Muslims nor Christians or any other confession. It is not right to force people to assimilate. As far as they do not force us to follow sharia laws, we should not be concerned with them following their laws. And polygamy is forbidden in our country, and Muslims actually respect this ban!",hate_2_prepped.csv
2382,0,"Isn't polygamy common to a variety of cultures, and had been practiced by a range of religions. Ask the Mormons.",hate_2_prepped.csv
2383,0,Evidence for this? This is not true. How can you say this about an entire faith?,hate_2_prepped.csv
2384,0,"Even if people follow Sharia Law, it does not mean that country has to accept it officially.",hate_2_prepped.csv
2385,0,"To be fair, I would guess its hard to feel a sense of belonging when you are perpetually identified as a problem?",hate_2_prepped.csv
2386,0,"Fgm is a serious human rights abuse. If you really care about stopping it, I think you should focus your energy on campaigning against it, not using it to support your anti-Muslim rhetoric.",hate_2_prepped.csv
2387,0,Christians also practise FGM. It is not a uniquely Muslim problem.,hate_2_prepped.csv
2388,0,"Fgm is not a Muslim-only issue. It is routed in the cultures of certain countries, not in religion.",hate_2_prepped.csv
2389,0,"Many Islamic scholars actively campaign against FGM, it is not mentioned in the Qaran and is banned in a number of Muslim countries. This is a cultural problem, not a religious one.",hate_2_prepped.csv
2390,0,26% of all doctors in the NHS are Asian or British Asian and abhor FGM. They are making a difference instead of just spreading hate and division in our community.,hate_2_prepped.csv
2391,0,Fgm is not a Muslim practice. It is a cultural practice that is often tied to religion as a way to justify it. Not all Muslims practice it and not all those that practice it are Muslim!,hate_2_prepped.csv
2392,0,Fgm is not only practised by Muslims. It is a cultural practice regardless of anyone's religion.,hate_2_prepped.csv
2393,0,The Muslim Council of Britain agrees that FGM is against Islamic teachings. Muslims disagree with FGM. Stop spreading negative stereotypes!,hate_2_prepped.csv
2394,0,Mgm FGM have been in Britain for hundreds of years. It is never acceptable but it does not come from just one country or ideology.,hate_2_prepped.csv
2395,0,"Fgm is not widely practised in Muslim countries like Morocco, Libya, Saudi Arabia, Oman, Jordan. It is a cultural thing, many Muslims do not do it.",hate_2_prepped.csv
2396,0,I agree that we need to tackle this serious breach of human rights but scapegoating isn't helping us target the real problem.,hate_2_prepped.csv
2397,0,"The problem is, it seems to me like you are just using this as an excuse to express your Islamophobia. Fgm is a very serious breach of human rights and you do not seem to be interested in tackling the real problem.",hate_2_prepped.csv
2398,0,"Female Genital Mutilation occurs in non-Muslim societies (including Christian and Animist ones) it is a cultural practice, not connected to religion.",hate_2_prepped.csv
2399,0,How can you say that about an entire faith?,hate_2_prepped.csv
2400,0,"Fgm is very serious breach of human rights which we need to address as an international community but it does not come from Islam, we need to look at the whole problem to tackle it.",hate_2_prepped.csv
2401,0,The Quran does not mention FGM and it is carried out by Christians as well as Muslims. The fact that her parents are Muslim has no bearing on the risk factor.,hate_2_prepped.csv
2402,0,Where do you get this misconception of that only Muslims practise FGM?,hate_2_prepped.csv
2403,0,"During the depression following the second world war, Muslims from across the world were invited to Britain to help combat austerity. It worked. They were invited because countries across the world had already been subjugated by the British Empire.",hate_2_prepped.csv
2404,0,"I think you will find race hate started by the English when we first set foot overseas, Crusade anyone?",hate_2_prepped.csv
2405,0,"When 400,000 Muslims died in WW1 for Britain, seems to me like this hate is very one sided.",hate_2_prepped.csv
2406,0,Race hate has always had its roots in far right paranoia. Migrants in the UK have always worked hard and made a positive difference to the communities they joined.,hate_2_prepped.csv
2407,0,So race hate started when Westerners could not tolerate other people who had different beliefs?,hate_2_prepped.csv
2408,0,Islam is all about love and tolerance [insert quote].,hate_2_prepped.csv
2409,0,"Hate really? Even the doctors, surgeons, teachers, fire fighters, taxi drivers that rescued the Manchester bombing victims, the ones working to stop cancer, feed the homeless. See where I am going?",hate_2_prepped.csv
2410,0,Are you suggesting that their very existence is an excuse for your hate?,hate_2_prepped.csv
2411,0,"Muslims and others were invited into the UK after they fought and died in the second world protecting the UK because we needed help to rebuild the UK and they still do a great job keeping the NHS, transport and everything else going, despite us hating them.",hate_2_prepped.csv
2412,0,Perhaps you should monitor your own hate speech before pointing the finger at others?,hate_2_prepped.csv
2413,0,This has not factual basis.,hate_2_prepped.csv
2414,0,Really? For every example of hate there are a hundred examples of love tolerance and kindness just like for every other religion.,hate_2_prepped.csv
2415,0,Do you think maybe race hate actually started in England when we began colonising other nations and treating people of other races as sub-human?,hate_2_prepped.csv
2416,0,"[gif of someone looking skeptical] i mean, race hate is almost entirely directed at minorities so you seem to be suggesting that race hate began when far right paranoia found it is newest target.",hate_2_prepped.csv
2417,0,[positive example of Muslim community] when the Muslim community [is doing this] do you really think someone's very existence is an excuse to project hate at them? Clearly the Muslim community doesn't.,hate_2_prepped.csv
2418,0,[quote from Quran about peace and love] lol don't look like it m8.,hate_2_prepped.csv
2419,0,"You cannot be racist towards an ideology. You can, however, be discriminatory and intolerant towards the people that follow it.",hate_2_prepped.csv
2420,0,"I mean, we could call it religious motivated hate if you like which, coincidentally, is what the law calls it.",hate_2_prepped.csv
2421,0,Prejudice = Pre-judging ie not knowing anything how can that be common sense?,hate_2_prepped.csv
2422,0,The semantics of your hate does not change that it is still there.,hate_2_prepped.csv
2423,0,Ah logically and well argued. Not!,hate_2_prepped.csv
2424,0,Common Sense definition: 'good sense and sound judgement in practical matters'; prejudice definition: 'preconceived opinion that is not based on reason or actual experience'. Nope your wrong.,hate_2_prepped.csv
2425,0,Yes you can. Bigotry is bigotry.,hate_2_prepped.csv
2426,0,Says who?,hate_2_prepped.csv
2427,0,Or have we been coexisting and you are now suddenly offended by people being different from you?,hate_2_prepped.csv
2428,0,"You sound a bit paranoid mate, I do not think Muslims feel the same way.",hate_2_prepped.csv
2429,0,"Do you know there are Muslims in British Army? [link to Muslim people currently in British Army, quotes from them about why? Quotes from army about recruitment?].",hate_2_prepped.csv
2430,0,Who has? Nobody has been at war with an entire faith for a thousand years.,hate_2_prepped.csv
2431,0,2.5 million Muslims travelled to Europe to fight for the Allies in WW1.,hate_2_prepped.csv
2432,0,"To the contrary, we have been trading with Muslim nations for hundreds of years, often at times when we were at war with other European nations.",hate_2_prepped.csv
2433,0,Does prohibiton of anything ever work? I though religious tolerance was one of our 'British values'?,hate_2_prepped.csv
2434,0,You cannot blame all people for actions of a few. Banning something altogether will not solve anything.,hate_2_prepped.csv
2435,0,"If someone's agitating for war and death, we should deal with them directly. But as you correctly point that out, most of the people are not connected to the offensive statements and are just peaceful Muslims.",hate_2_prepped.csv
2436,0,"Islam does not agitate for war or violence. On the countrary, most of the 50 Muslim-majority countries around the world are at peace. Uk is a Christian-majority country, while there has been knife and gun issues over last 20 years.",hate_2_prepped.csv
2437,0,To ban people you respect from practicing their faith because of the actions of a few does seem more that a bit unfair?,hate_2_prepped.csv
2438,0,"When you say 'cult' you imply a minor religious group, but I isn't Islam one of the worlds major religions.",hate_2_prepped.csv
2439,0,"Although, in June 2018, for example, more than 2,000 Afghan religious scholars from around the country issued a fatwa, an Islamic directive, saying 'the ongoing war in Afghanistan is forbidden under the Islamic law'. So clearly not all Muslim clerics are warmongers.",hate_2_prepped.csv
2440,0,"From what I have heard clerics are supporting the idea of living peacefully so, I am not sure why you would think that someone is agitating for war? Plus, this is not a way to be.",hate_2_prepped.csv
2441,0,Islam is not evil. An entire faith is not evil. A sweeping and bigoted statement.,hate_2_prepped.csv
2442,0,"I do not think Islam is evil. The Qu'ran statements do not promote anything evil or hateful. The reputation of Muslims was undermined by terrorist groups, but no need to generalize too much.",hate_2_prepped.csv
2443,0,"Why do you think Islam is evil? The major beliefs in Islam encourage liberty, equality, and life. For instance, they teach people to respect for the lands and all creatures.",hate_2_prepped.csv
2444,0,"The number of Muslims in the world is fast growing. Do you think if a religion is evil or teaches bad things, it will have that much followers?",hate_2_prepped.csv
2445,0,"Its too early to guess the results of the next census, but all indications are that 'persons of no faith' are an increasing majority.",hate_2_prepped.csv
2446,0,I do not think that wanting to learn more about different countries can be described as envy?,hate_2_prepped.csv
2447,0,Doesn't 'prohibition' always fail because it adds a certain glamour that porudes the opposite of the intended effect?,hate_2_prepped.csv
2448,0,"Islam is having many followers, that is true. But does it mean that it is taking over countries and nations? And how can you stop it? People are free to choose for themselves what religion to follow, and if they choose Islam that is their right!",hate_2_prepped.csv
2449,0,"Don't those scriptures also say, ' Thou shalt love thy neighbour as thyself.'.",hate_2_prepped.csv
2450,0,"I do not see that Islam is spreading that much. How many Muslim immigrants are there in EU? If you look up the statistics you will see that they do not consitute the majority. Furthermore, people are migrating mostly due to economic reasons, and religion has nothing to do with it!",hate_2_prepped.csv
2451,0,Stop Islam spreading? Why so negative? People of different religions travelling between the countries is a normal phenomenon - wanting to learn more about different cultures etc. I do not think this should be perceived as taking over countries and nations?,hate_2_prepped.csv
2452,0,"Probably you are making a hasty generalization. I do not think Islam is taking over countries and nations. Do you know the statistics of all the immigrants in UK? How many of them are from EU, muslim community, and other countries?",hate_2_prepped.csv
2453,0,No it isn't and there is nothing wrong in respecting and understanding all peoples.,hate_2_prepped.csv
2454,0,Do you know that much about Muslim culture? Dominating and destroying is not about them. You should first talk to experts in religion and them make up your opinion. Do not repeat stereotypes!,hate_2_prepped.csv
2455,0,"Dominate and destroy all other cultures are not the doctrine of Islamic ideology. Instead, Islam teaches people to care for the poor and children. This includes respecting other cultures.",hate_2_prepped.csv
2456,0,"My friend, but do you really know what Islammic ideology is?",hate_2_prepped.csv
2457,0,"The main purpose of a religion is to destroy other cultures? Can you elaborate? Having read more about Islam, I can assure you that this is not what it stands for.",hate_2_prepped.csv
2458,0,I only wish followers of all religions and none were more tolerant. For a tolerant Christian world there sure is a lot of discrimination and hate crime.,hate_2_prepped.csv
2459,0,"If that were true would not there only be one version of Islam not the many different interpretations and diverse nations and communities. Just like Christianity it has different interpretations, there good and bad people in each, and good and bad leaders.",hate_2_prepped.csv
2460,0,No it isn't and most 'tolerant' places in the world accept all religions.,hate_2_prepped.csv
2461,0,The Christian world can be far from tolerant. Muslims in the US are more likely to have tolerant attitudes toward LGBT people than Christians. Maybe we can all learn something from them?,hate_2_prepped.csv
2462,0,"Tolerance is not limited to one religion, or to religion at all. There are plenty of tolerant Muslims. The issue, it seems, is with people being intolerant of Islam.",hate_2_prepped.csv
2463,0,"It is no more totalitarian than any other religion. Only extremists using Islam for their own means enforce totalitarian principles. These aren't reflective of the majority of Muslims, even if the media tricks us into thinking so.",hate_2_prepped.csv
2464,0,"Islam is belief system that contributed to prominent scientific, political, and social innovations that ordered and improved the world.",hate_2_prepped.csv
2465,0,I am tired of the deliberate lies or appalling lack of understanding about a religion followed by 23% of the world. Enough IS ENOUGH!,hate_2_prepped.csv
2466,0,The only thing that is ENOUGH is this discriminatory hate speech.,hate_2_prepped.csv
2467,0,"It sounds like you are saying that you have be Christian to be tolerated, bit paradoxical do not you think?",hate_2_prepped.csv
2468,0,Oh the tolerant world that is spreading hate and fuelling discrimination against others?,hate_2_prepped.csv
2469,0,"Hmm, now what other religion does that sound like?",hate_2_prepped.csv
2470,0,"Well if we are talking about LGBT rights and misogyny, the Bible does not exactly have the best track record. But we've learnt to focus on it is positive values rather than get dragged down by specifics.",hate_2_prepped.csv
2471,0,Great that you are defending women and gay people but why do I get the feeling it is really just an opportunity to take a dig at Islam. Btw just as in the Catholic church attitudes in Islam are changing fast.,hate_2_prepped.csv
2472,0,"When Germany legalised same-sex marriage in 2017, all Muslim MPs voted in favour, and 223 non-muslims opposed it. Which of those groups sounds more intolerant?",hate_2_prepped.csv
2473,0,"Many Muslims aren't homophobic and sexist, but like in any religion, some are. It is not the religion, its cultural and personal attitudes.",hate_2_prepped.csv
2474,0,In this country women and gay people have been persecuted for centuries and there is still a long way to go to end it. How different are we really?,hate_2_prepped.csv
2475,0,Many faiths are changing to end inequality and persecution of women and gay people and each have people who resist that change. Islam is no better or worse.,hate_2_prepped.csv
2476,0,You sure?,hate_2_prepped.csv
2477,0,Women and gay people face much more discrimination from right-wing non-muslim populist figures. (link to article about the 'homophobic muslim' stereotype),hate_2_prepped.csv
2478,0,Articles showing the opposite.,hate_2_prepped.csv
2479,0,"An ideology based on a holy book written thousands of years ago isn't likely to match up to contemporary standards of equality and tolerance, but its not the ideology that matters, it is how it is followers act it out.",hate_2_prepped.csv
2480,0,Sexism and homophobia aren't exclusively Muslim. You only have to look at the church to see that.,hate_2_prepped.csv
2481,0,Women and gay people have been persecuted by many groups all over the world and it needs to change. Is there a particular reason you are picking on Islam?,hate_2_prepped.csv
2482,0,"Ironically, I think women and gay people feel more threatened by the same far-right individuals who attack Muslims. Intolerance of one group seems to indicate intolerance of others too.",hate_2_prepped.csv
2483,0,"In the US, Muslims are more likely to be tolerant of LGBT+ people than Christians. Any religion can be used to persecute certain groups, it is the interpretation of it by it is followers that matters.",hate_2_prepped.csv
2484,0,"The same could be said for most other major religions, but have you singled out Islam here to suit your own agenda?",hate_2_prepped.csv
2485,0,"Have you ever truely understand the religion Islam, including its history, principles, or teaching? Islam actually teaches people to respect life and care for people. It is also what the majority of Muslims follow.",hate_2_prepped.csv
2486,0,"What you are saying is not true about the culture in general. Not all islamic people are like that and it is not true to claim such facts. Moreover, many non-islamic people can be blaimed for being intolerant, sexist, etc. Should we deal with them first and then turn to Islamic criminals?",hate_2_prepped.csv
2487,0,"Everyone has the right of free speech, while it does not mean anyone can use it to hurt people. Plus, based on what you critisize Islam? I recommend you to read something about true Islam and Muslims. You would find that they are no difference from us.",hate_2_prepped.csv
2488,0,How can you say such hateful things about an entire faith?,hate_2_prepped.csv
2489,0,"You can criticize Islam for eveything, but please be objective. You can ask any Muslim person, and (s)he will tell you that Islam is highly misunderstood. What you state are all stereotypes about it and not an objective truth!",hate_2_prepped.csv
2490,0,This is demonstrably false. Muslims make up around 12% of unemployed people in the UK - the vast majority work hard and contribute to the UK economy.,hate_2_prepped.csv
2491,0,"There is a slightly higher unemployment rate (a couple of percentage points higher than white British- certainly not a majority) but this mainly down to a higher proportion of Muslims coming from lower socioeconomic backgrounds and a higher likelihood of discrimination from employers, not refusing to work.",hate_2_prepped.csv
2492,0,"Muslim unemployment stands at around 12%, not a great deal higher than white British unemployment. The problem is not Muslims refusing to work, it is barriers to employment and a system that does not allow equality of opportunity between different faiths and cultures.",hate_2_prepped.csv
2493,0,Let's be honest a quick google search shows that simply isn't true. Please tell me where on earth you managed to drag up those stats from?,hate_2_prepped.csv
2494,0,"Dwp says 11% of Muslim men and 16% of Muslim women are unemployed, that took me 30 seconds to find on google. Why bother making up things?",hate_2_prepped.csv
2495,0,Yeah. But no. Computer says 16% of Muslim women and 11% of Muslim men are unemployed and claiming benefits. If others aren't working then they're not on benefits just being taken care of by hard working family members. As I hope my children will do for me one day (are you listening son?).,hate_2_prepped.csv
2496,0,How can you say this about an entire of group of people from all walks of life?,hate_2_prepped.csv
2497,0,"According to the Sun they are not refusing work but unemployment for Muslims is 1) due to discrimination against them, 2) that the report only looked at full time employment not P-T work, 3) say that numbers are pushed up because mums are more likely to stay at home while children are little.",hate_2_prepped.csv
2498,0,Nearly half of all British Muslims in UK (and two thirds of them simply call themselves British) live in areas of highest deprivation and you think they choose this?,hate_2_prepped.csv
2499,0,Job applicants with non-Muslim names are 3 times more likely to get a job interview than those with Muslim names. Remind me again why it is that they struggle to find work?,hate_2_prepped.csv
2500,0,Provide examples of those in the muslim community working.,hate_2_prepped.csv
2501,0,If I say it and find one or two online references does that make it true? What if I write: 'The vast majority of Islamophobes are unemployed and refuse to work.' ?,hate_2_prepped.csv
2502,0,Do you really think this? So how otherwise they can support themselves?,hate_2_prepped.csv
2503,0,That is not what I observe from the many hardworking muslims contributing to our economy.,hate_2_prepped.csv
2504,0,If they were refusing work then they will not be on benefits. So what is your problem.,hate_2_prepped.csv
2505,0,"How do you know this? Do you have any proof, official papers?",hate_2_prepped.csv
2506,0,Discrimination by employers in Europe against Muslims has been noted to be a cause of lesser employment figures of Muslims in the workforce.,hate_2_prepped.csv
2507,0,Well at least they're not taking our jobs then!,hate_2_prepped.csv
2508,0,That might be because of the discrimination they face in the labour market.,hate_2_prepped.csv
2509,0,"Muslims make up many important jobs in the UK, such as charity workers, healthcare professionals and teachers.",hate_2_prepped.csv
2510,0,The proportion of Muslims unemployed is no more than that of non-Muslims (add a link to UK employment statistics).,hate_2_prepped.csv
2511,0,Where this misconception is coming from?,hate_2_prepped.csv
2512,0,"That is a sweeping generalisation to make, got any facts to back that up?",hate_2_prepped.csv
2513,0,Have you spoken to or worked with a muslim?,hate_2_prepped.csv
2514,0,This is not true. Muslims have a marginally higher unemployment rate compared to white British people but research has shown that much of this is down to discriminatory employment practices as opposed to 'refusing to work'.,hate_2_prepped.csv
2515,0,Well studies show that people from ethnic minorities have to send 74% more applications to achieve equal success to White people. There's your cause of unemployment.,hate_2_prepped.csv
2516,0,All Muslim people I know are employed and hard working individuals. Stereotyping much?,hate_2_prepped.csv
2517,0,"Muslims create over 70000 jobs in their firms in London alone, so no they do not refuse to work, they in fact create work for others.",hate_2_prepped.csv
2518,0,"Muslims work in many diverse employment sectors, contributing to the UK's economy through their hard work and tax contributions.",hate_2_prepped.csv
2519,0,Where did you get your figures from? Because everywhere I look its a completely different story.,hate_2_prepped.csv
2520,0,Refuse to work do they? But at the same time they're coming over here taking our jobs. Tricky one that!,hate_2_prepped.csv
2521,0,Provide unemployment data breakdown if possible.,hate_2_prepped.csv
2522,0,"If any Muslims are unemployed it is probably because of the discrimination they face, which tweets like this reinforce.",hate_2_prepped.csv
2523,0,How many unemployed 'lazy' Muslims do you know? There are no more work-shy muslims than there are people of any other faith.,hate_2_prepped.csv
2524,0,Did you even bother to google this before you tweeted it? Some Islamophobic tweets are so incorrect I do not know how you could expect anyone to believe them.,hate_2_prepped.csv
2525,0,Replace Muslim with any other group and can you see how false this statement is?,hate_2_prepped.csv
2526,0,"Around 12% of Muslims in the UK are unemployed, please do some basic research before posting fake statistics.",hate_2_prepped.csv
2527,0,All forms of hatred are wrong and should be countered.,hate_2_prepped.csv
2528,0,"Sociological research shows that Western people and immigrants occupy completely different slots in the labour market. Thus, we cannot cay that Muslims prevent the white people from getting the position.",hate_2_prepped.csv
2529,0,"Dear friend, do not you think anti-Muslim is another version of anti-Semitic? I suggest that we stop racism, and hopefully once and for all.",hate_2_prepped.csv
2530,0,It is funny how lots of Jewish and Muslim groups are coming together to fight hate crime. (insert example),hate_2_prepped.csv
2531,0,Do you know that anti-Islamism is actually a form of anti-Semitism? It is equally wrong to hate Jews and Muslims.,hate_2_prepped.csv
2532,0,"First of all, how do you know that this is true? Any valid sources prove it? Because it sounds like nonsense. Second of all, I do not think that people would employ someone without any skills or experience no matter how politically correct they would like to be.",hate_2_prepped.csv
2533,0,"So all the Muslim doctors, business owners, servicemen/women, taxi drivers, chefs, etc. That I've encountered must be part of that 1% then?",hate_2_prepped.csv
2534,0,Do you actually expect people to believe a fact THIS fake? At least try and think of a believable percentage.,hate_2_prepped.csv
2535,0,Statistics and facts simply prove this wrong.,hate_2_prepped.csv
2536,0,"So all the Muslim doctors, business owners, servicemen/women, taxi drivers, chefs, etc. In our country are in fact unemployed? How do they pull that off!",hate_2_prepped.csv
2537,0,How can you say this about millions of people?,hate_2_prepped.csv
2538,0,That is a blatant lie. (attach unemployment statistics),hate_2_prepped.csv
2539,0,"The vast majority of them bring necessary skills into our economy/society. Plus, they are eager to work. I would suggest to check your sources?",hate_2_prepped.csv
2540,0,"So all the doctors, teachers, shop owners and workers belong in this category? I do not think so!",hate_2_prepped.csv
2541,0,"If we did not legally prohibit asylum seekers from working, maybe more of them would be employed.",hate_2_prepped.csv
2542,0,Provide facts.,hate_2_prepped.csv
2543,0,"100% of the unemployed Muslim stats I read on Twitter are fake. Muslim unemployment is at 12% in the UK, and many of that number are actively seeking work.",hate_2_prepped.csv
2544,0,Where did you get this figure from? Might I get some real evidence for this? Because this seems very much unrealistic.,hate_2_prepped.csv
2545,0,"That sounds like quite a threat. Remind me again who's supposed to be the dangerous, violent group here?",hate_2_prepped.csv
2546,0,I do not think Muslim people are trying to 'win' anything. It is only intolerant individuals like you trying to make this an us and them competition.,hate_2_prepped.csv
2547,0,"Wow, pipe down. Why so angry?",hate_2_prepped.csv
2548,0,"1000s of Muslims died in WW1 and 2 defending Britain, 1000s still in UK armed forces defending peace across the world. Bloody retribution on them, really?",hate_2_prepped.csv
2549,0,"Quick while they're distracted being doctors, nurses, teachers and just getting on with their lives. (its comments like yours that creates tension and conflict)",hate_2_prepped.csv
2550,0,"Not sure what you mean about Muslim's having won, when over 400,000 Muslims fought and died voluntarily for Britain in WW1, anyone would think they have always been on our side.",hate_2_prepped.csv
2551,0,That sounds like quite a violent threat. Should I let the police know about this or?,hate_2_prepped.csv
2552,0,Such dehumanising language against many people.,hate_2_prepped.csv
2553,0,"What are they trying to win? Muslims in the UK aren't at war with anyone, the only thing creating conflict is Islamophobic rhetoric like this, seeking to create a divide.",hate_2_prepped.csv
